antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Aid_Category_Low_Aid, Forest_Loss_Category_Low_Forest_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"CO2_Category_Low_CO2, Aid_Category_Medium_Aid",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Aid_Category_Low_Aid, Protected_Areas_Category_Low_Protected_Area",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Aid_Category_Medium_Aid, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Rainfall_Category_High_Rainfall, Aid_Category_Medium_Aid",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Tree_Cover_Loss_Category_Low_Tree_Cover_Loss, Illegal_Lumbering_Category_Medium_Illegal_Lumbering",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Rainfall_Category_Low_Rainfall, Illegal_Lumbering_Category_Medium_Illegal_Lumbering",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Protected_Areas_Category_Low_Protected_Area, Illegal_Lumbering_Category_Medium_Illegal_Lumbering",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Illegal_Lumbering_Category_High_Illegal_Lumbering, Tree_Cover_Loss_Category_Low_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Rainfall_Category_Low_Rainfall, Illegal_Lumbering_Category_High_Illegal_Lumbering",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Forest_Loss_Category_Low_Forest_Loss, CO2_Category_High_CO2",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Forest_Loss_Category_High_Forest_Loss, CO2_Category_High_CO2",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"GDP_Category_Medium_GDP, Protected_Areas_Category_Low_Protected_Area",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"CO2_Category_High_CO2, Year_Category_Old_Year",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Rainfall_Category_High_Rainfall, CO2_Category_High_CO2",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Protected_Areas_Category_High_Protected_Area, GDP_Category_Medium_GDP",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Population_Category_Medium_Population, GDP_Category_Medium_GDP",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"GDP_Category_Medium_GDP, Illegal_Lumbering_Category_Medium_Illegal_Lumbering",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"GDP_Category_Low_GDP, Protected_Areas_Category_Medium_Protected_Area",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Population_Category_Medium_Population, GDP_Category_Low_GDP",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"CO2_Category_Low_CO2, Forest_Loss_Category_High_Forest_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Illegal_Lumbering_Category_High_Illegal_Lumbering, GDP_Category_Low_GDP",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Protected_Areas_Category_Low_Protected_Area, GDP_Category_High_GDP",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Protected_Areas_Category_Medium_Protected_Area, Forest_Loss_Category_Medium_Forest_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"CO2_Category_Medium_CO2, Illegal_Lumbering_Category_Low_Illegal_Lumbering",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"CO2_Category_Medium_CO2, GDP_Category_Medium_GDP",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Forest_Loss_Category_Medium_Forest_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Country_Indonesia, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Population_Category_Medium_Population, Country_Brazil",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Forest_Loss_Category_High_Forest_Loss, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Forest_Loss_Category_Medium_Forest_Loss, Aid_Category_High_Aid, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"Policy_Category_Weak_Policy, Year_Category_Recent_Year, Forest_Loss_Category_Medium_Forest_Loss",Corruption_Category_High_Corruption,0.12,0.93,0.11,0.9166666666666667,0.985663082437276,1.0,-0.0016000000000000042,0.8400000000000002,-0.01626016260162606,0.11702127659574467,-0.19047619047619024,0.5174731182795699
"CO2_Category_Medium_CO2, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.29,0.7,0.2,0.6896551724137931,0.9852216748768474,1.0,-0.002999999999999975,0.966666666666667,-0.020689655172413626,0.25316455696202533,-0.03448275862068935,0.4876847290640395
"Corruption_Category_High_Corruption, Year_Category_Middle_Year",Policy_Category_Weak_Policy,0.32,0.7,0.22,0.6875,0.9821428571428572,1.0,-0.003999999999999976,0.9600000000000002,-0.02604166666666651,0.27499999999999997,-0.04166666666666651,0.5008928571428571
"Rainfall_Category_High_Rainfall, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.32,0.7,0.22,0.6875,0.9821428571428572,1.0,-0.003999999999999976,0.9600000000000002,-0.02604166666666651,0.27499999999999997,-0.04166666666666651,0.5008928571428571
"Corruption_Category_High_Corruption, Year_Category_Old_Year",Policy_Category_Weak_Policy,0.32,0.7,0.22,0.6875,0.9821428571428572,1.0,-0.003999999999999976,0.9600000000000002,-0.02604166666666651,0.27499999999999997,-0.04166666666666651,0.5008928571428571
"Protected_Areas_Category_High_Protected_Area, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.32,0.7,0.22,0.6875,0.9821428571428572,1.0,-0.003999999999999976,0.9600000000000002,-0.02604166666666651,0.27499999999999997,-0.04166666666666651,0.5008928571428571
"Corruption_Category_High_Corruption, GDP_Category_High_GDP, Year_Category_Old_Year",Policy_Category_Weak_Policy,0.16,0.7,0.11,0.6875,0.9821428571428572,1.0,-0.001999999999999988,0.9600000000000002,-0.021186440677965972,0.14666666666666667,-0.04166666666666651,0.42232142857142857
Country_Indonesia,Corruption_Category_High_Corruption,0.23,0.93,0.21,0.9130434782608695,0.9817671809256661,1.0,-0.0039000000000000146,0.8049999999999989,-0.023550724637681243,0.2210526315789473,-0.24223602484472212,0.5694249649368863
"Agriculture_Land_Category_Low_Agriculture_Land, Protected_Areas_Category_Medium_Protected_Area","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.1,0.6666666666666667,0.9803921568627452,1.0,-0.0020000000000000018,0.9600000000000001,-0.022988505747126454,0.136986301369863,-0.041666666666666595,0.40686274509803927
"Rainfall_Category_Low_Rainfall, Year_Category_Old_Year","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.1,0.6666666666666667,0.9803921568627452,1.0,-0.0020000000000000018,0.9600000000000001,-0.022988505747126454,0.136986301369863,-0.041666666666666595,0.40686274509803927
"Population_Category_High_Population, GDP_Category_Medium_GDP","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.1,0.6666666666666667,0.9803921568627452,1.0,-0.0020000000000000018,0.9600000000000001,-0.022988505747126454,0.136986301369863,-0.041666666666666595,0.40686274509803927
"Rainfall_Category_High_Rainfall, GDP_Category_Low_GDP","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.1,0.6666666666666667,0.9803921568627452,1.0,-0.0020000000000000018,0.9600000000000001,-0.022988505747126454,0.136986301369863,-0.041666666666666595,0.40686274509803927
"Aid_Category_Medium_Aid, GDP_Category_High_GDP","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.1,0.6666666666666667,0.9803921568627452,1.0,-0.0020000000000000018,0.9600000000000001,-0.022988505747126454,0.136986301369863,-0.041666666666666595,0.40686274509803927
"Agriculture_Land_Category_Low_Agriculture_Land, GDP_Category_Medium_GDP","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.1,0.6666666666666667,0.9803921568627452,1.0,-0.0020000000000000018,0.9600000000000001,-0.022988505747126454,0.136986301369863,-0.041666666666666595,0.40686274509803927
"Aid_Category_High_Aid, CO2_Category_High_CO2","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.1,0.6666666666666667,0.9803921568627452,1.0,-0.0020000000000000018,0.9600000000000001,-0.022988505747126454,0.136986301369863,-0.041666666666666595,0.40686274509803927
"GDP_Category_Medium_GDP, Forest_Loss_Category_Low_Forest_Loss","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.15,0.68,0.1,0.6666666666666667,0.9803921568627452,1.0,-0.0020000000000000018,0.9600000000000001,-0.022988505747126454,0.136986301369863,-0.041666666666666595,0.40686274509803927
Agriculture_Land_Category_High_Agriculture_Land,Corruption_Category_High_Corruption,0.34,0.93,0.31,0.9117647058823529,0.9803921568627451,1.0,-0.006200000000000039,0.7933333333333326,-0.02941176470588253,0.3229166666666667,-0.26050420168067345,0.6225490196078431
Rainfall_Category_Low_Rainfall,Corruption_Category_High_Corruption,0.34,0.93,0.31,0.9117647058823529,0.9803921568627451,1.0,-0.006200000000000039,0.7933333333333326,-0.02941176470588253,0.3229166666666667,-0.26050420168067345,0.6225490196078431
Illegal_Lumbering_Category_High_Illegal_Lumbering,Corruption_Category_High_Corruption,0.34,0.93,0.31,0.9117647058823529,0.9803921568627451,1.0,-0.006200000000000039,0.7933333333333326,-0.02941176470588253,0.3229166666666667,-0.26050420168067345,0.6225490196078431
CO2_Category_High_CO2,Corruption_Category_High_Corruption,0.34,0.93,0.31,0.9117647058823529,0.9803921568627451,1.0,-0.006200000000000039,0.7933333333333326,-0.02941176470588253,0.3229166666666667,-0.26050420168067345,0.6225490196078431
Aid_Category_Medium_Aid,Corruption_Category_High_Corruption,0.34,0.93,0.31,0.9117647058823529,0.9803921568627451,1.0,-0.006200000000000039,0.7933333333333326,-0.02941176470588253,0.3229166666666667,-0.26050420168067345,0.6225490196078431
GDP_Category_Medium_GDP,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.33,0.68,0.22,0.6666666666666666,0.980392156862745,1.0,-0.004400000000000015,0.9599999999999997,-0.028985507246376906,0.27848101265822783,-0.04166666666666694,0.49509803921568624
Population_Category_Medium_Population,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.33,0.68,0.22,0.6666666666666666,0.980392156862745,1.0,-0.004400000000000015,0.9599999999999997,-0.028985507246376906,0.27848101265822783,-0.04166666666666694,0.49509803921568624
Year_Category_Middle_Year,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.33,0.68,0.22,0.6666666666666666,0.980392156862745,1.0,-0.004400000000000015,0.9599999999999997,-0.028985507246376906,0.27848101265822783,-0.04166666666666694,0.49509803921568624
Illegal_Lumbering_Category_Medium_Illegal_Lumbering,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.33,0.68,0.22,0.6666666666666666,0.980392156862745,1.0,-0.004400000000000015,0.9599999999999997,-0.028985507246376906,0.27848101265822783,-0.04166666666666694,0.49509803921568624
Agriculture_Land_Category_Low_Agriculture_Land,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.33,0.68,0.22,0.6666666666666666,0.980392156862745,1.0,-0.004400000000000015,0.9599999999999997,-0.028985507246376906,0.27848101265822783,-0.04166666666666694,0.49509803921568624
"Population_Category_High_Population, Year_Category_Recent_Year, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Policy_Category_Weak_Policy, Country_Indonesia, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Policy_Category_Weak_Policy, Illegal_Lumbering_Category_High_Illegal_Lumbering, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Population_Category_High_Population, GDP_Category_Medium_GDP, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Forest_Loss_Category_Medium_Forest_Loss, Illegal_Lumbering_Category_Medium_Illegal_Lumbering",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Rainfall_Category_Low_Rainfall, Forest_Loss_Category_Medium_Forest_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"CO2_Category_Medium_CO2, Rainfall_Category_Medium_Rainfall",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Rainfall_Category_Low_Rainfall, CO2_Category_Medium_CO2",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"CO2_Category_Medium_CO2, GDP_Category_High_GDP",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"CO2_Category_Medium_CO2, Forest_Loss_Category_Medium_Forest_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"GDP_Category_Low_GDP, Year_Category_Middle_Year",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"GDP_Category_Low_GDP, Rainfall_Category_Medium_Rainfall",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"GDP_Category_Medium_GDP, Year_Category_Old_Year",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"GDP_Category_Medium_GDP, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Rainfall_Category_High_Rainfall, GDP_Category_Medium_GDP",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Population_Category_Low_Population, Aid_Category_Medium_Aid",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Aid_Category_Medium_Aid, Illegal_Lumbering_Category_Medium_Illegal_Lumbering",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Policy_Category_Moderate_Policy, Year_Category_Middle_Year",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Rainfall_Category_High_Rainfall, Policy_Category_Moderate_Policy",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Protected_Areas_Category_High_Protected_Area, Policy_Category_Moderate_Policy",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Illegal_Lumbering_Category_Low_Illegal_Lumbering, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Population_Category_High_Population, Illegal_Lumbering_Category_Low_Illegal_Lumbering",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Aid_Category_Medium_Aid, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Aid_Category_Medium_Aid, Tree_Cover_Loss_Category_Low_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Country_Indonesia, Aid_Category_High_Aid",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Protected_Areas_Category_Low_Protected_Area, Year_Category_Middle_Year",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Protected_Areas_Category_Low_Protected_Area, Rainfall_Category_Medium_Rainfall",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Protected_Areas_Category_High_Protected_Area, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Population_Category_Medium_Population, Protected_Areas_Category_Low_Protected_Area",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Population_Category_Low_Population, Year_Category_Old_Year",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Year_Category_Recent_Year, Protected_Areas_Category_Medium_Protected_Area",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Year_Category_Recent_Year, Tree_Cover_Loss_Category_Low_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Agriculture_Land_Category_Medium_Agriculture_Land, GDP_Category_Low_GDP",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Agriculture_Land_Category_High_Agriculture_Land, GDP_Category_Low_GDP",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Agriculture_Land_Category_High_Agriculture_Land, Forest_Loss_Category_Low_Forest_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Protected_Areas_Category_High_Protected_Area, Year_Category_Recent_Year, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Agriculture_Land_Category_Low_Agriculture_Land, Protected_Areas_Category_Low_Protected_Area",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Agriculture_Land_Category_Low_Agriculture_Land, Illegal_Lumbering_Category_Low_Illegal_Lumbering",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Agriculture_Land_Category_Low_Agriculture_Land, Country_Brazil",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
